,#,id,Player,age,Nation_map,DF,FW,MF,Position_map,Team_map,Leag_map,90s,Gls,Ast,G+A,G-PK,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Pass,Int,Tkl+Int,Clr,Err,Sh,SoT,Dist,FK,xG,SCA,SCA90,PassLive,Sh_Sh,GCA,value,value_log,estimated_value_log,diff_log,estimated_value,diff,absolute_diff
1044,55,james_bree_25,James Bree,25,3,1,0,0,3,2,1,4.1,0,0,0,0,0.0,0.2,0.3,4,5,12,0.0,5.0,3.0,4.0,1.0,0.0,3.0,2.0,6.0,11.0,11.0,0.0,1.0,1.0,25.3,0.0,0.0,6.0,1.47,6.0,0.0,0.0,2000000,14.508657738524219,15.12578255708348,-0.6171248185592617,3707181.9253058676,-1707181.9253058676,1707181.9253058676
1045,63,tom_cairney_32,Tom Cairney,32,2,0,0,1,2,3,1,11.0,2,0,2,2,1.5,1.4,2.9,34,92,57,0.18,17.0,6.0,4.0,8.0,5.0,18.0,15.0,1.4,22.0,3.0,0.0,21.0,2.0,18.6,0.0,1.5,45.0,4.1,35.0,2.0,3.0,2000000,14.508657738524219,15.100568760270173,-0.591911021745954,3614878.345350095,-1614878.345350095,1614878.345350095
1047,89,diego_costa_34,Diego Costa,34,10,0,1,0,1,6,1,13.8,1,0,1,1,3.2,0.7,3.9,19,13,60,0.07,3.0,1.0,3.0,0.0,0.0,6.0,5.0,1.1,5.0,17.0,0.0,28.0,14.0,12.0,0.0,3.2,23.0,1.67,15.0,3.0,1.0,2000000,14.508657738524219,14.61964401338158,-0.11098627485736046,2234759.1411104463,-234759.1411104463,234759.1411104463
1048,102,craig_dawson_33,Craig Dawson,33,3,1,0,0,3,4,1,8.0,0,0,0,0,0.5,0.1,0.6,0,18,1,0.0,10.0,6.0,8.0,2.0,0.0,9.0,3.0,6.0,16.0,26.0,0.0,6.0,1.0,15.1,0.0,0.5,12.0,1.5,10.0,1.0,1.0,2000000,14.508657738524219,14.136831525012788,0.3718262135114312,1378948.1067757271,621051.8932242729,621051.8932242729
1049,104,siriki_dembele_26,Siriki Dembélé,26,19,0,1,1,4,12,1,1.2,0,0,0,0,0.2,0.3,0.5,5,4,11,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,16.6,0.0,0.2,5.0,4.09,5.0,0.0,0.0,2000000,14.508657738524219,15.337850682554945,-0.8291929440307264,4582937.300697759,-2582937.300697759,2582937.300697759
1050,133,jonny_evans_35,Jonny Evans,35,39,1,0,0,3,9,1,11.7,0,0,0,0,0.2,0.0,0.2,6,35,0,0.0,13.0,5.0,12.0,1.0,0.0,15.0,4.0,18.0,31.0,51.0,0.0,1.0,1.0,3.8,0.0,0.2,4.0,0.34,4.0,0.0,0.0,2000000,14.508657738524219,14.639023630366278,-0.13036589184205916,2278490.2951605124,-278490.29516051244,278490.29516051244
1051,159,saman_ghoddos_29,Saman Ghoddos,29,41,0,1,1,4,7,1,1.5,0,0,0,0,0.0,0.4,0.5,1,8,6,0.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,6.0,2.0,0.0,1.0,1.0,19.2,0.0,0.0,4.0,2.57,1.0,1.0,0.0,2000000,14.508657738524219,14.953795516962398,-0.4451377784381787,3121410.425093269,-1121410.425093269,1121410.425093269
1052,191,joseph_hodge_20,Joseph Hodge,20,21,0,0,1,2,6,1,1.9,0,0,0,0,0.3,0.1,0.3,1,8,5,0.0,5.0,2.0,1.0,3.0,1.0,5.0,5.0,0.0,5.0,2.0,1.0,2.0,0.0,11.2,0.0,0.3,2.0,1.02,2.0,0.0,0.0,2000000,14.508657738524219,15.2592301565078,-0.7505724179835802,4236424.344780414,-2236424.3447804144,2236424.3447804144
1053,222,neeskens_kebano_31,Neeskens Kebano,31,45,0,1,0,1,3,1,8.5,0,3,3,0,0.5,1.5,2.0,39,24,68,0.35,17.0,9.0,8.0,6.0,3.0,14.0,14.0,1.0,18.0,8.0,0.0,9.0,2.0,15.2,0.0,0.5,24.0,2.83,16.0,2.0,5.0,2000000,14.508657738524219,15.187864997283217,-0.6792072587589981,3944627.156028209,-1944627.1560282088,1944627.1560282088
1054,229,mateusz_klich_33,Mateusz Klich,33,22,0,1,1,4,1,1,3.1,0,0,0,0,0.2,0.2,0.4,5,16,21,0.0,12.0,8.0,3.0,4.0,5.0,4.0,4.0,0.0,12.0,1.0,0.0,4.0,1.0,21.7,0.0,0.2,7.0,2.26,7.0,0.0,0.0,2000000,14.508657738524219,14.35813004971813,0.1505276888060898,1720507.8205478697,279492.17945213034,279492.17945213034
1055,234,cheikhou_kouyate_33,Cheikhou Kouyaté,33,40,0,0,1,2,15,1,9.8,1,0,1,1,0.4,0.7,1.1,6,19,14,0.1,29.0,21.0,18.0,8.0,3.0,14.0,12.0,10.0,39.0,24.0,0.0,6.0,5.0,19.4,0.0,0.4,10.0,1.02,10.0,0.0,0.0,2000000,14.508657738524219,14.550789689133865,-0.042131950609645585,2086064.1967846563,-86064.19678465626,86064.19678465626
1056,287,ben_mee_33,Ben Mee,33,3,1,0,0,3,7,1,36.3,3,1,4,3,3.2,1.3,4.5,8,84,14,0.11,45.0,24.0,28.0,13.0,4.0,54.0,12.0,2.16,93.0,122.0,1.0,28.0,7.0,10.3,0.0,3.2,33.0,0.91,23.0,7.0,1.0,2000000,14.508657738524219,14.847880804710222,-0.33922306618600295,2807712.9263907014,-807712.9263907014,807712.9263907014
1057,292,luka_milivojevic_32,Luka Milivojević,32,47,0,0,1,2,5,1,5.7,0,0,0,0,0.3,0.2,0.5,2,20,2,0.0,13.0,7.0,7.0,4.0,2.0,13.0,9.0,12.0,25.0,10.0,0.0,7.0,0.0,25.1,1.0,0.3,3.0,0.53,1.0,1.0,0.0,2000000,14.508657738524219,14.697130448650018,-0.18847271012579903,2414808.265260244,-414808.2652602438,414808.2652602438
1058,394,thiago_silva_38,Thiago Silva,38,12,1,0,0,3,14,1,26.1,0,2,2,0,1.5,0.5,2.0,8,104,2,0.08,41.0,27.0,24.0,17.0,0.0,38.0,9.0,2.2,75.0,111.0,2.0,15.0,2.0,13.0,0.0,1.5,18.0,0.69,16.0,1.0,2.0,2000000,14.508657738524219,14.677153454681008,-0.16849571615678904,2367046.3136127167,-367046.31361271674,367046.31361271674
1059,406,jack_stacey_27,Jack Stacey,27,3,1,0,0,3,12,1,3.3,0,0,0,0,0.1,0.0,0.1,9,2,15,0.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,10.0,15.0,0.0,1.0,0.0,16.0,0.0,0.1,1.0,0.3,1.0,0.0,0.0,2000000,14.508657738524219,15.10303311089579,-0.5943753723715712,3623797.6587057794,-1623797.6587057794,1623797.6587057794
1060,496,kristoffer_askildsen_22,Kristoffer Askildsen,22,7,0,0,1,2,35,2,8.1,0,0,0,0,0.5,0.3,0.9,10,24,17,0.0,7.0,3.0,2.0,3.0,2.0,15.0,11.0,11.0,18.0,6.0,0.0,10.0,3.0,24.0,1.0,0.5,15.0,1.85,9.0,0.0,1.0,2000000,14.508657738524219,14.613185686219635,-0.1045279476954164,2220372.8411691794,-220372.84116917942,220372.84116917942
1061,499,tommaso_augello_28,Tommaso Augello,28,42,1,0,0,3,36,2,34.0,2,5,7,2,1.0,3.9,4.8,84,119,153,0.21,17.0,14.0,13.0,2.0,2.0,23.0,16.0,17.0,34.0,61.0,1.0,11.0,4.0,14.5,0.0,1.0,77.0,2.26,54.0,1.0,7.0,2000000,14.508657738524219,15.306447336642218,-0.7977895981179994,4441254.042982056,-2441254.042982056,2441254.042982056
1062,550,liberato_cacace_22,Liberato Cacace,22,59,1,0,0,3,29,2,6.5,0,0,0,0,0.6,0.6,1.2,21,41,31,0.0,25.0,10.0,12.0,8.0,5.0,15.0,8.0,4.0,29.0,16.0,0.0,7.0,1.0,19.7,0.0,0.6,23.0,3.53,13.0,4.0,1.0,2000000,14.508657738524219,14.633663314778635,-0.12500557625441644,2266309.5436170185,-266309.5436170185,266309.5436170185
1063,552,mattia_caldara_29,Mattia Caldara,29,42,1,0,0,3,27,2,13.9,0,0,0,0,0.8,0.0,0.8,5,35,4,0.0,23.0,14.0,10.0,11.0,2.0,23.0,7.0,17.0,40.0,88.0,2.0,11.0,4.0,10.5,0.0,0.8,7.0,0.5,7.0,0.0,1.0,2000000,14.508657738524219,14.83344784141358,-0.32479010288936117,2767480.344865939,-767480.3448659391,767480.3448659391
1064,635,gonzalo_escalante_30,Gonzalo Escalante,30,11,0,0,1,2,26,2,6.2,0,1,1,0,0.2,0.2,0.4,3,30,8,0.16,16.0,8.0,8.0,8.0,0.0,7.0,6.0,10.0,26.0,4.0,0.0,6.0,1.0,17.9,0.0,0.2,10.0,1.62,8.0,1.0,0.0,2000000,14.508657738524219,14.481479172679922,0.027178565844296898,1946374.8959393918,53625.104060608195,53625.104060608195
1065,646,alessandro_florenzi_32,Alessandro Florenzi,32,42,1,0,0,3,24,2,2.3,0,0,0,0,0.8,0.5,1.2,1,10,19,0.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,10.0,2.0,0.0,5.0,1.0,16.2,1.0,0.8,9.0,4.01,4.0,1.0,0.0,2000000,14.508657738524219,14.583627157523859,-0.07496941899963971,2155702.3772260733,-155702.3772260733,155702.3772260733
1066,649,manolo_gabbiadini_31,Manolo Gabbiadini,31,42,0,1,1,4,36,2,26.2,7,2,9,7,7.4,4.5,11.9,32,55,111,0.34,23.0,15.0,8.0,9.0,6.0,16.0,14.0,6.0,29.0,25.0,0.0,72.0,28.0,19.3,6.0,7.4,62.0,2.36,39.0,8.0,4.0,2000000,14.508657738524219,15.362628576231003,-0.8539708377067843,4697911.359113217,-2697911.3591132173,2697911.3591132173
1067,664,alberto_grassi_28,Alberto Grassi,28,42,0,0,1,2,29,2,13.3,0,0,0,0,0.6,0.4,0.9,5,50,10,0.0,26.0,21.0,13.0,13.0,0.0,23.0,11.0,27.0,53.0,45.0,0.0,10.0,3.0,15.7,0.0,0.6,13.0,0.98,11.0,1.0,1.0,2000000,14.508657738524219,14.693129806143338,-0.18447206761911872,2405166.779596888,-405166.779596888,405166.779596888
1068,667,emmanuel_gyasi_29,Emmanuel Gyasi,29,14,1,1,0,6,27,2,31.2,2,0,2,2,4.0,1.9,5.9,35,52,154,0.06,24.0,15.0,11.0,10.0,3.0,24.0,18.0,8.0,32.0,26.0,0.0,34.0,13.0,13.7,0.0,4.0,53.0,1.7,44.0,2.0,0.0,2000000,14.508657738524219,15.025526882924117,-0.5168691443998981,3353539.398498172,-1353539.398498172,1353539.398498172
1069,670,nicolas_haas_27,Nicolas Haas,27,8,0,0,1,2,29,2,12.8,1,1,2,1,1.2,0.9,2.1,10,36,23,0.16,27.0,13.0,16.0,6.0,5.0,16.0,12.0,1.7,35.0,27.0,0.0,8.0,3.0,16.5,0.0,1.2,19.0,1.48,17.0,0.0,1.0,2000000,14.508657738524219,14.862664095818872,-0.3540063572946526,2849528.488194414,-849528.488194414,849528.488194414
1070,688,zlatan_ibrahimovic_41,Zlatan Ibrahimović,41,37,0,1,0,1,24,2,1.6,1,0,1,0,0.4,0.2,0.6,0,4,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,24.8,1.0,1.2,3.0,1.85,2.0,1.0,0.0,2000000,14.508657738524219,14.277110669093595,0.23154706943062386,1586610.708385962,413389.29161403794,413389.29161403794
1071,716,sam_lammers_26,Sam Lammers,26,9,0,1,0,1,36,2,12.2,1,1,2,1,2.5,1.2,3.7,17,19,65,0.16,12.0,5.0,2.0,7.0,3.0,10.0,7.0,6.0,18.0,11.0,0.0,23.0,8.0,11.6,0.0,2.5,28.0,2.3,23.0,2.0,1.0,2000000,14.508657738524219,14.95715610254118,-0.4484983640169613,3131917.8375939415,-1131917.8375939415,1131917.8375939415
1072,749,gian_marco_ferrari_31,Gian Marco Ferrari,31,42,1,0,0,3,30,2,24.7,1,0,1,1,1.2,0.4,1.6,11,101,4,0.04,23.0,16.0,11.0,10.0,2.0,29.0,9.0,23.0,46.0,81.0,4.0,8.0,1.0,10.6,0.0,1.2,21.0,0.85,19.0,0.0,2.0,2000000,14.508657738524219,14.57300897545856,-0.06435123693434086,2132933.83111117,-132933.8311111699,132933.8311111699
1073,786,cyril_ngonge_23,Cyril Ngonge,23,32,0,1,1,4,21,2,8.3,3,1,4,3,2.0,0.6,2.5,18,13,40,0.48,7.0,3.0,2.0,2.0,3.0,7.0,7.0,1.5,13.0,4.0,0.0,26.0,10.0,23.5,0.0,2.0,27.0,3.27,13.0,6.0,3.0,2000000,14.508657738524219,15.094524496405615,-0.5858667578813961,3593094.96535866,-1593094.96535866,1593094.96535866
1074,787,hans_nicolussi_caviglia_23,Hans Nicolussi Caviglia,23,42,0,0,1,2,39,2,6.5,1,0,1,1,0.4,0.0,0.5,4,19,2,0.15,15.0,6.0,5.0,8.0,2.0,9.0,9.0,7.0,22.0,7.0,1.0,5.0,1.0,23.4,0.0,0.4,9.0,1.38,7.0,0.0,0.0,2000000,14.508657738524219,14.798478436204059,-0.28982069767983987,2672375.7699149554,-672375.7699149554,672375.7699149554
1075,837,giacomo_quagliata_23,Giacomo Quagliata,23,42,1,0,0,3,26,2,7.8,0,1,1,0,0.5,1.0,1.5,19,28,45,0.13,10.0,8.0,7.0,1.0,2.0,7.0,5.0,1.1,21.0,8.0,0.0,9.0,1.0,19.9,1.0,0.5,28.0,3.61,16.0,1.0,2.0,2000000,14.508657738524219,14.909202207187422,-0.4005444686632025,2985274.341206179,-985274.341206179,985274.341206179
1076,847,panagiotis_retsos_25,Panagiotis Retsos,25,58,1,0,0,3,21,2,1.4,0,0,0,0,0.1,0.0,0.1,2,2,0,0.0,5.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,7.0,3.0,0.0,1.0,0.0,16.8,0.0,0.1,1.0,0.73,0.0,0.0,0.0,2000000,14.508657738524219,14.331873954294004,0.17678378423021535,1675921.8906164356,324078.10938356444,324078.10938356444
1077,859,daniele_rugani_29,Daniele Rugani,29,42,1,0,0,3,37,2,6.3,0,0,0,0,0.5,0.0,0.5,2,5,0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,2.0,7.0,14.0,32.0,0.0,4.0,1.0,12.1,0.0,0.5,1.0,0.16,1.0,0.0,0.0,2000000,14.508657738524219,14.81115942874297,-0.30250169021875095,2706479.9273816,-706479.9273815998,706479.9273815998
1078,871,riccardo_saponara_31,Riccardo Saponara,31,42,0,1,0,1,31,2,13.4,4,3,7,4,2.8,3.4,6.2,56,56,125,0.52,10.0,5.0,3.0,6.0,1.0,7.0,6.0,1.4,15.0,9.0,1.0,37.0,13.0,19.4,0.0,2.8,49.0,3.66,36.0,5.0,5.0,2000000,14.508657738524219,15.253505083410948,-0.744847344886729,4212239.800934877,-2212239.8009348772,2212239.8009348772
1079,880,leonardo_sernicola_26,Leonardo Sernicola,26,42,1,0,0,3,26,2,25.7,2,2,4,2,1.3,2.3,3.7,60,62,95,0.16,45.0,33.0,25.0,13.0,7.0,23.0,17.0,38.0,83.0,55.0,0.0,25.0,5.0,21.3,0.0,1.3,55.0,2.14,40.0,3.0,4.0,2000000,14.508657738524219,15.146276373277434,-0.6376186347532151,3783940.0775178946,-1783940.0775178946,1783940.0775178946
1080,911,aleksa_terzic_24,Aleksa Terzić,24,47,1,0,0,3,31,2,10.4,1,1,2,1,0.4,1.9,2.3,49,40,61,0.19,16.0,9.0,9.0,4.0,3.0,13.0,9.0,5.0,21.0,16.0,0.0,10.0,2.0,24.8,0.0,0.4,43.0,4.13,32.0,1.0,5.0,2000000,14.508657738524219,15.099972092634486,-0.591314354110267,3612722.1077770367,-1612722.1077770367,1612722.1077770367
1081,924,diego_valencia_23,Diego Valencia,23,70,0,1,1,4,39,2,2.6,0,0,0,0,0.1,0.1,0.2,1,4,21,0.0,8.0,5.0,4.0,2.0,2.0,10.0,9.0,1.0,9.0,2.0,0.0,1.0,1.0,10.0,0.0,0.1,1.0,0.39,1.0,0.0,0.0,2000000,14.508657738524219,14.533821537651255,-0.025163799127035702,2050966.1600030784,-50966.1600030784,50966.1600030784
1082,930,lorenzo_venuti_28,Lorenzo Venuti,28,42,1,0,0,3,31,2,10.3,0,1,1,0,0.4,0.5,0.9,24,44,43,0.1,18.0,7.0,6.0,11.0,1.0,7.0,5.0,5.0,23.0,17.0,2.0,7.0,4.0,22.1,0.0,0.4,24.0,2.34,15.0,1.0,2.0,2000000,14.508657738524219,14.89472570821224,-0.38606796968802115,2942369.3267581277,-942369.3267581277,942369.3267581277
1083,935,emanuel_vignato_23,Emanuel Vignato,23,42,0,1,1,4,25,2,2.7,0,1,1,0,0.1,0.4,0.5,3,9,4,0.37,4.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,1.0,1.0,14.0,0.0,0.1,5.0,1.86,5.0,0.0,1.0,2000000,14.508657738524219,14.726973499618358,-0.2183157610941393,2487959.612069366,-487959.61206936603,487959.61206936603
1084,965,nadir_zortea_24,Nadir Zortea,24,42,1,0,1,5,38,2,2.5,1,0,1,1,0.1,0.6,0.7,11,9,13,0.41,10.0,5.0,3.0,7.0,0.0,4.0,4.0,0.0,10.0,4.0,0.0,4.0,3.0,20.4,0.0,0.1,8.0,3.27,5.0,1.0,1.0,2000000,14.508657738524219,15.077415541844244,-0.5687578033200253,3532143.759345887,-1532143.7593458872,1532143.7593458872
1085,979,ruben_alcaraz_32,Rubén Alcaraz,32,10,0,0,1,2,48,3,22.7,3,0,3,1,1.6,1.3,2.9,30,105,20,0.04,43.0,31.0,24.0,18.0,1.0,23.0,15.0,19.0,62.0,37.0,0.0,31.0,4.0,23.5,3.0,4.0,47.0,2.07,34.0,1.0,2.0,2000000,14.508657738524219,14.576319048140462,-0.06766130961624306,2140005.694852373,-140005.6948523731,140005.6948523731
1086,990,amath_27,Amath,27,40,0,1,1,4,54,3,13.6,2,0,2,2,2.7,0.8,3.5,33,16,69,0.15,29.0,19.0,14.0,8.0,7.0,13.0,12.0,5.0,34.0,5.0,0.0,23.0,7.0,14.0,0.0,2.7,24.0,1.76,11.0,4.0,3.0,2000000,14.508657738524219,15.015525151794732,-0.5068674132705127,3320165.376313578,-1320165.3763135779,1320165.3763135779
1088,993,fabrizio_angileri_29,Fabrizio Angileri,29,11,1,0,0,3,51,3,6.5,0,0,0,0,0.1,0.0,0.1,4,16,14,0.0,12.0,9.0,8.0,3.0,1.0,8.0,5.0,1.6,19.0,10.0,0.0,3.0,0.0,23.6,0.0,0.1,5.0,0.77,3.0,0.0,2.0,2000000,14.508657738524219,14.65318177014818,-0.14452403162396088,2310978.92583672,-310978.92583672004,310978.92583672004
1089,1022,yuri_berchiche_33,Yuri Berchiche,33,10,1,0,0,3,43,3,26.7,1,1,2,1,1.3,1.4,2.7,59,179,95,0.07,56.0,32.0,28.0,20.0,8.0,37.0,25.0,40.0,96.0,59.0,1.0,28.0,7.0,20.4,0.0,1.3,59.0,2.21,47.0,3.0,2.0,2000000,14.508657738524219,15.671732063052772,-1.1630743245285533,6399510.512945896,-4399510.512945896,4399510.512945896
1090,1031,juan_brandariz_24,Juan Brandáriz,24,10,1,0,0,3,46,3,16.5,1,0,1,1,0.4,0.1,0.5,13,32,10,0.06,29.0,16.0,18.0,9.0,2.0,20.0,13.0,1.14,44.0,53.0,0.0,3.0,1.0,10.2,0.0,0.4,11.0,0.66,9.0,0.0,0.0,2000000,14.508657738524219,15.29089230322582,-0.7822345647016018,4372704.713658965,-2372704.713658965,2372704.713658965
1091,1032,darko_brasanac_31,Darko Brašanac,31,47,0,0,1,2,56,3,11.6,1,1,2,1,1.2,0.7,1.9,18,49,36,0.17,29.0,20.0,12.0,10.0,7.0,14.0,12.0,12.0,41.0,9.0,0.0,11.0,4.0,12.4,0.0,1.2,22.0,1.9,20.0,1.0,1.0,2000000,14.508657738524219,14.73812230947153,-0.22946457094731088,2515852.598593329,-515852.5985933291,515852.5985933291
1092,1038,fernando_calero_27,Fernando Calero,27,10,1,0,1,5,59,3,17.9,0,1,1,0,0.7,0.6,1.3,9,64,4,0.06,46.0,29.0,27.0,15.0,4.0,31.0,18.0,1.12,59.0,52.0,0.0,7.0,2.0,9.1,0.0,0.7,22.0,1.23,20.0,1.0,4.0,2000000,14.508657738524219,15.149755516365763,-0.6410977778415443,3797127.8742986848,-1797127.8742986848,1797127.8742986848
1093,1078,thomas_delaney_31,Thomas Delaney,31,15,0,0,1,2,42,3,3.4,0,0,0,0,0.2,0.1,0.2,1,7,3,0.0,4.0,2.0,0.0,4.0,0.0,3.0,1.0,1.3,8.0,3.0,0.0,3.0,1.0,18.8,0.0,0.2,4.0,1.17,3.0,0.0,0.0,2000000,14.508657738524219,14.554595625284724,-0.045937886760505364,2094018.7515861471,-94018.75158614712,94018.75158614712
1094,1099,nicolas_ezequiel_fernandez_23,Nicolás Ezequiel Fernández,23,11,1,0,1,5,57,3,5.7,0,1,1,0,0.4,0.8,1.2,21,29,53,0.18,23.0,12.0,10.0,7.0,6.0,7.0,7.0,5.0,28.0,2.0,1.0,5.0,2.0,14.7,0.0,0.4,21.0,3.67,18.0,1.0,2.0,2000000,14.508657738524219,14.575400940682893,-0.06674320215867446,2138041.841316926,-138041.84131692583,138041.84131692583
1095,1101,radamel_falcao_37,Radamel Falcao,37,35,0,1,1,4,58,3,6.8,2,0,2,1,2.1,0.1,2.2,2,14,53,0.15,4.0,4.0,1.0,3.0,0.0,5.0,4.0,1.1,6.0,10.0,0.0,20.0,4.0,16.2,0.0,2.9,10.0,1.46,7.0,1.0,0.0,2000000,14.508657738524219,14.175526080857843,0.3331316576663763,1433351.6641529799,566648.3358470201,566648.3358470201
1096,1123,dani_garcia_33,Dani García,33,10,0,0,1,2,43,3,16.5,0,2,2,0,1.4,0.7,2.1,6,73,8,0.12,46.0,27.0,17.0,25.0,4.0,21.0,15.0,1.18,65.0,21.0,1.0,9.0,0.0,18.2,0.0,1.4,23.0,1.39,20.0,0.0,4.0,2000000,14.508657738524219,14.563564136242647,-0.05490639771842787,2112883.449383246,-112883.44938324578,112883.44938324578
1097,1140,sergi_gomez_31,Sergi Gómez,31,10,1,0,0,3,59,3,26.0,0,0,0,0,0.9,0.4,1.3,2,43,1,0.0,29.0,16.0,20.0,9.0,0.0,33.0,14.0,1.26,56.0,125.0,1.0,9.0,4.0,12.8,0.0,0.9,11.0,0.42,9.0,2.0,1.0,2000000,14.508657738524219,14.64955013400238,-0.14089239547816135,2302601.5123036886,-302601.51230368856,302601.51230368856
1098,1142,giovanni_gonzalez_28,Giovanni González,28,25,1,0,0,3,54,3,10.3,0,2,2,0,0.2,1.2,1.4,10,28,39,0.19,16.0,8.0,11.0,2.0,3.0,8.0,6.0,7.0,23.0,22.0,0.0,4.0,0.0,19.0,0.0,0.2,12.0,1.17,10.0,1.0,3.0,2000000,14.508657738524219,14.571988071287109,-0.0633303327628898,2130757.4212075635,-130757.42120756349,130757.42120756349
1099,1150,sergi_guardiola_32,Sergi Guardiola,32,10,0,1,0,1,44,3,5.6,0,0,0,0,1.0,0.1,1.2,7,3,20,0.0,12.0,7.0,6.0,5.0,1.0,6.0,6.0,1.1,14.0,7.0,0.0,11.0,3.0,17.7,0.0,1.0,8.0,1.43,6.0,0.0,0.0,2000000,14.508657738524219,14.399065197593513,0.1095925409307057,1792398.450828253,207601.54917174694,207601.54917174694
1100,1152,javier_guerra_20,Javier Guerra,20,10,0,0,1,2,53,3,6.7,1,0,1,1,0.9,1.1,2.0,17,30,16,0.15,16.0,13.0,7.0,4.0,5.0,8.0,7.0,11.0,27.0,9.0,0.0,15.0,6.0,20.8,0.0,0.9,18.0,2.68,12.0,1.0,0.0,2000000,14.508657738524219,15.056697655930506,-0.5480399174062871,3459718.0522705046,-1459718.0522705046,1459718.0522705046
1101,1156,gorka_guruzeta_26,Gorka Guruzeta,26,10,0,1,0,1,43,3,15.8,6,1,7,6,6.1,1.0,7.1,15,37,93,0.44,24.0,20.0,6.0,12.0,6.0,23.0,21.0,1.3,28.0,8.0,0.0,51.0,17.0,12.7,2.0,6.1,39.0,2.47,29.0,6.0,2.0,2000000,14.508657738524219,15.91656754834262,-1.4079098098184009,8174806.038940368,-6174806.038940368,6174806.038940368
1102,1174,asier_illarramendi_33,Asier Illarramendi,33,10,0,0,1,2,52,3,12.0,1,0,1,1,0.8,0.4,1.2,10,48,24,0.08,36.0,18.0,10.0,22.0,4.0,27.0,19.0,1.17,54.0,20.0,0.0,11.0,3.0,20.5,0.0,0.8,27.0,2.26,22.0,0.0,2.0,2000000,14.508657738524219,14.303222072342834,0.2054356661813852,1628584.9588534941,371415.04114650586,371415.04114650586
1103,1211,sergio_leon_34,Sergio León,34,10,0,1,0,1,44,3,14.8,6,1,7,5,2.3,1.2,3.5,21,22,75,0.4,6.0,4.0,0.0,4.0,2.0,6.0,6.0,0.0,6.0,4.0,0.0,26.0,15.0,16.3,0.0,3.9,26.0,1.75,17.0,3.0,3.0,2000000,14.508657738524219,14.339006092833138,0.16965164569108104,1687917.524132282,312082.475867718,312082.475867718
1104,1213,pol_lirola_26,Pol Lirola,26,10,1,0,0,3,57,3,7.0,1,0,1,1,0.2,0.7,0.9,21,19,35,0.14,13.0,6.0,9.0,3.0,1.0,3.0,1.0,1.6,20.0,16.0,0.0,1.0,1.0,10.5,0.0,0.2,19.0,2.72,18.0,0.0,0.0,2000000,14.508657738524219,14.519153350403014,-0.01049561187879533,2021101.7680310681,-21101.768031068146,21101.768031068146
1105,1216,david_lopez_33,David López,33,10,1,0,0,3,55,3,18.4,3,1,4,3,1.5,0.6,2.1,18,54,4,0.22,31.0,18.0,17.0,13.0,1.0,29.0,10.0,1.13,45.0,64.0,1.0,11.0,8.0,16.9,0.0,1.5,11.0,0.6,10.0,0.0,2.0,2000000,14.508657738524219,14.242177054332121,0.26648068419209814,1532141.6017194253,467858.3982805747,467858.3982805747
1106,1239,roger_marti_32,Roger Martí,32,10,0,1,0,1,57,3,7.3,0,1,1,0,0.6,0.7,1.2,8,7,50,0.14,5.0,2.0,3.0,2.0,0.0,4.0,4.0,1.0,6.0,7.0,0.0,6.0,2.0,15.6,0.0,0.6,13.0,1.79,10.0,1.0,1.0,2000000,14.508657738524219,14.286571902096256,0.2220858364279632,1601693.2391422566,398306.76085774344,398306.76085774344
1107,1251,houboulang_mendes_25,Houboulang Mendes,25,5,1,0,0,3,46,3,9.8,0,1,1,0,0.0,0.3,0.3,18,18,30,0.1,19.0,11.0,16.0,3.0,0.0,12.0,10.0,7.0,26.0,23.0,1.0,1.0,0.0,23.9,0.0,0.0,9.0,0.91,6.0,0.0,1.0,2000000,14.508657738524219,14.679130186254897,-0.1704724477306776,2371729.956424907,-371729.95642490685,371729.95642490685
1108,1263,stefan_mitrovic_33,Stefan Mitrović,33,47,1,0,0,3,51,3,18.7,0,0,0,0,0.1,0.0,0.1,1,17,1,0.0,14.0,6.0,12.0,2.0,0.0,12.0,2.0,1.16,31.0,90.0,2.0,1.0,0.0,11.7,0.0,0.1,4.0,0.21,2.0,0.0,0.0,2000000,14.508657738524219,14.359253278443433,0.14940446008078645,1722441.430093617,277558.56990638305,277558.56990638305
1109,1296,brian_ocampo_24,Brian Ocampo,24,25,0,1,1,4,48,3,12.4,1,1,2,1,0.5,1.7,2.2,40,22,81,0.16,18.0,15.0,12.0,5.0,1.0,13.0,13.0,1.2,21.0,3.0,0.0,13.0,2.0,21.3,0.0,0.5,40.0,3.22,29.0,0.0,5.0,2000000,14.508657738524219,15.071474003188994,-0.5628162646647752,3511219.6130310204,-1511219.6130310204,1511219.6130310204
